"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2016","Switzerland","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Montenegro","Chain linked volumes (2005), million euro","Gross domestic product at market prices",":",""
"2016","Montenegro","Chain linked volumes (2005), million euro","Final consumption expenditure",":",""
"2016","Montenegro","Chain linked volumes (2005), million euro","Final consumption expenditure of general government",":",""
"2016","Montenegro","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government",":",""
"2016","Montenegro","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure",":",""
"2016","Montenegro","Chain linked volumes (2005), million euro","Final consumption expenditure of households",":",""
"2016","Montenegro","Chain linked volumes (2005), million euro","Gross capital formation",":",""
"2016","Montenegro","Chain linked volumes (2005), million euro","Gross fixed capital formation",":",""
"2016","Montenegro","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Montenegro","Chain linked volumes (2005), million euro","Exports of services",":",""
"2016","Montenegro","Chain linked volumes (2005), million euro","Imports of services",":",""
"2016","Montenegro","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Montenegro","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Montenegro","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2005), million euro","Gross domestic product at market prices","7,070.1","e"
"2016","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2005), million euro","Final consumption expenditure","6,157.6","e"
"2016","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","1,051.6","e"
"2016","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","5,100.7","e"
"2016","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2005), million euro","Final consumption expenditure of households",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2005), million euro","Gross capital formation","2,076.2","e"
"2016","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2005), million euro","Gross fixed capital formation",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2005), million euro","Exports of services",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2005), million euro","Imports of services",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Albania","Chain linked volumes (2005), million euro","Gross domestic product at market prices","9,460.2","p"
"2016","Albania","Chain linked volumes (2005), million euro","Final consumption expenditure",":",""
"2016","Albania","Chain linked volumes (2005), million euro","Final consumption expenditure of general government",":",""
"2016","Albania","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government",":",""
"2016","Albania","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure",":",""
"2016","Albania","Chain linked volumes (2005), million euro","Final consumption expenditure of households",":",""
"2016","Albania","Chain linked volumes (2005), million euro","Gross capital formation",":",""
"2016","Albania","Chain linked volumes (2005), million euro","Gross fixed capital formation",":",""
"2016","Albania","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Albania","Chain linked volumes (2005), million euro","Exports of services",":",""
"2016","Albania","Chain linked volumes (2005), million euro","Imports of services",":",""
"2016","Albania","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Albania","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Albania","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Serbia","Chain linked volumes (2005), million euro","Gross domestic product at market prices","25,197.3",""
"2016","Serbia","Chain linked volumes (2005), million euro","Final consumption expenditure","23,231.8",""
"2016","Serbia","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","4,435.2",""
"2016","Serbia","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","2,739.7",""
"2016","Serbia","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","18,815.2",""
"2016","Serbia","Chain linked volumes (2005), million euro","Final consumption expenditure of households","18,562.7",""
"2016","Serbia","Chain linked volumes (2005), million euro","Gross capital formation","5,715.5",""
"2016","Serbia","Chain linked volumes (2005), million euro","Gross fixed capital formation","5,435.9",""
"2016","Serbia","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Serbia","Chain linked volumes (2005), million euro","Exports of services","3,303.6",""
"2016","Serbia","Chain linked volumes (2005), million euro","Imports of services","3,301.5",""
"2016","Serbia","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Serbia","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Serbia","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Turkey","Chain linked volumes (2005), million euro","Gross domestic product at market prices","685,156.2",""
"2016","Turkey","Chain linked volumes (2005), million euro","Final consumption expenditure",":",""
"2016","Turkey","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","90,812.3",""
"2016","Turkey","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government",":",""
"2016","Turkey","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","422,322.6",""
"2016","Turkey","Chain linked volumes (2005), million euro","Final consumption expenditure of households",":",""
"2016","Turkey","Chain linked volumes (2005), million euro","Gross capital formation",":",""
"2016","Turkey","Chain linked volumes (2005), million euro","Gross fixed capital formation","209,951.4",""
"2016","Turkey","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Turkey","Chain linked volumes (2005), million euro","Exports of services",":",""
"2016","Turkey","Chain linked volumes (2005), million euro","Imports of services",":",""
"2016","Turkey","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Turkey","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Turkey","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Bosnia and Herzegovina","Chain linked volumes (2005), million euro","Gross domestic product at market prices",":",""
"2016","Bosnia and Herzegovina","Chain linked volumes (2005), million euro","Final consumption expenditure",":",""
"2016","Bosnia and Herzegovina","Chain linked volumes (2005), million euro","Final consumption expenditure of general government",":",""
"2016","Bosnia and Herzegovina","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government",":",""
"2016","Bosnia and Herzegovina","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure",":",""
"2016","Bosnia and Herzegovina","Chain linked volumes (2005), million euro","Final consumption expenditure of households",":",""
"2016","Bosnia and Herzegovina","Chain linked volumes (2005), million euro","Gross capital formation",":",""
"2016","Bosnia and Herzegovina","Chain linked volumes (2005), million euro","Gross fixed capital formation",":",""
"2016","Bosnia and Herzegovina","Chain linked volumes (2005), million euro","Changes in inventories",":",""
